text,label_name
"life for life, eye for eye, tooth for tooth, hand for hand, foot for foot [SEP] Context: of the old law of talion, which in strict justice required “life for life, eye for eye, tooth for tooth, hand for hand, foot for foot” (Deut. 19:21). The supreme penalty was imposed not only fo",Slogans
"fruitless, guilty “vengeance [SEP] Context: them rather than to wreak what is now considered a form of fruitless, guilty “vengeance” on them. The idea that man is by nature good and perfectib",Loaded_Language
"most odious sins [SEP] Context: completely obliterates a human existence, not even for the most odious sins, for He made the human soul immortal and hell eternal. (It","Exaggeration,Minimisation"
"totally terminated [SEP] Context: d, however, that if the criminal is thought to have to have totally terminated his victim, why not do the same to him?) In the days of Chr","Exaggeration,Minimisation"
"total extinction [SEP] Context: t to punish anyone by killing him. In their eyes this means total extinction, a penalty certainly in excess of any transgression of whic","Exaggeration,Minimisation"
"settle their accounts [SEP] Context: that their lives here on earth are shortened, and they must settle their accounts sooner than expected. This could be a great mercy for them",Loaded_Language
"Every one of us is born on Death Row and lives out his allotted lifespan in its shadow without hope of reprieve [SEP] Context: d the Original Sin, every living creature is subject to it. Every one of us is born on Death Row and lives out his allotted lifespan in its shadow without hope of reprieve. God made that clear when He told Adam that “in what day so","Exaggeration,Minimisation"
"thou shalt die the death [SEP] Context: day soever” he preferred his own will above his Creator’s, “thou shalt die the death,” condemning him sooner or later to “return to the earth ou",Loaded_Language
"there has always been a death penalty. God instituted it, and He was the first to impose it, embedding it in the very fabric of natural law [SEP] Context: and to dust thou shalt return” (Gen. 3:19). In other words, there has always been a death penalty. God instituted it, and He was the first to impose it, embedding it in the very fabric of natural law. When Cain took it upon himself to inflict death on his bro",Causal_Oversimplification
"God curses him [SEP] Context: ce of thy brother’s blood crieth to me from the earth,” and God curses him for his presumption by dooming him to homelessness and unpr",Loaded_Language
"dooming him [SEP] Context: from the earth,” and God curses him for his presumption by dooming him to homelessness and unproductive labor. When Cain complains",Loaded_Language
"a “vagabond [SEP] Context: ness and unproductive labor. When Cain complains that being a “vagabond . . . on the earth, every one therefore that findeth me, sh","Name_Calling,Labeling"
"so wicked [SEP] Context: inued to kill one another in a society which in fact became so wicked ""that all the thought of their heart was bent upon evil at",Loaded_Language
"from that point in history lawful killing in atonement for taking the life of another is sanctioned by God [SEP] Context: hed: for man was made to the image of God.” In other words, from that point in history lawful killing in atonement for taking the life of another is sanctioned by God.  After the great theophany on Sinai, Moses codified the de",Causal_Oversimplification
"so heinous [SEP] Context: unishable by death, as was blasphemy, an offense considered so heinous that the Law specified, “He that blasphemeth the name of th",Loaded_Language
"After all, it is not the injury to relatives or any other human consideration that makes homicide the serious sin that it is, but as God Himself pointed out to Noah, it is the fact that “man was made to the image of God” that makes an assault on him tantamount to an assault on God. It is therefore to God, and not to His creatures that reparation is primarily due [SEP] Context: murder whose perpetrator could not be found (Deut. 20:1-9). After all, it is not the injury to relatives or any other human consideration that makes homicide the serious sin that it is, but as God Himself pointed out to Noah, it is the fact that “man was made to the image of God” that makes an assault on him tantamount to an assault on God. It is therefore to God, and not to His creatures that reparation is primarily due. This point was brought out by Pope Pius XII in an address",Causal_Oversimplification
"it was instituted by God Himself [SEP] Context: cases of proven premeditated murder. Despite the fact that it was instituted by God Himself, growing numbers of Catholics actually consider it immoral.",Causal_Oversimplification
"the new man-centered conciliar religion [SEP] Context: rdinal Bernardin of Chicago and like minded prelates won to the new man-centered conciliar religion, the faithful are beginning to equate abortion, nuclear war","Name_Calling,Labeling"
"threats to the sacredness of human life [SEP] Context: ate abortion, nuclear war and capital punishment as common “threats to the sacredness of human life” without any reference whatever to the innocence or guilt i","Name_Calling,Labeling"
"the new man-centered theology [SEP] Context: herefore dictate a reassessment of the death penalty, which the new man-centered theology insists on viewing almost exclusively from the standpoint o","Name_Calling,Labeling"
"life for life, eye for eye, tooth for tooth, hand for hand, foot for foot [SEP] Context: do such things. Thou shalt not pity him, but shalt require life for life, eye for eye, tooth for tooth, hand for hand, foot for foot” (Deut. 19:19-21). And the Preacher notes that when “senten",Repetition
"when “sentence is not speedily pronounced against the evil, the children of men commit evils without any fear [SEP] Context: oot for foot” (Deut. 19:19-21). And the Preacher notes that when “sentence is not speedily pronounced against the evil, the children of men commit evils without any fear” (Eccles. 8:11).  To illustrate how shallow Catholic thinki",Appeal_to_fear-prejudice
"immoral heretics [SEP] Context: erefore it is not permissible to call those who hold it is, immoral heretics. To approach this as a dogmatic teaching is imprudent. Thos","Name_Calling,Labeling"
imprudent [SEP] Context: mmoral heretics. To approach this as a dogmatic teaching is imprudent. Those who argue for its abolition do not necessarily put s,Loaded_Language
"a tool for revenge [SEP] Context: owever, who maintain its continued use often see it more as a tool for revenge. Please consider that in anger and tragedy, the desire for","Name_Calling,Labeling"
"ruthlessly remedied [SEP] Context: ny judicial system, and everyone agrees that they should be ruthlessly remedied. What is not irrelevant is that the author of the letter fa",Loaded_Language
"the fallen human condition [SEP] Context: down can be dismissed as irrelevant to the argument. Given the fallen human condition, such injustices are bound to occur in any judicial system,",Loaded_Language
"such injustices are bound to occur in any judicial system [SEP] Context: relevant to the argument. Given the fallen human condition, such injustices are bound to occur in any judicial system, and everyone agrees that they should be ruthlessly remedie",Thought-terminating_Cliches
the author of the letter falls headlong into the very error Pius XII warns against [SEP] Context: ould be ruthlessly remedied. What is not irrelevant is that the author of the letter falls headlong into the very error Pius XII warns against. Considering the physical safety of society as the only rea,Doubt
The supernatural dimension of the punishment [SEP] Context: only secondarily to man has been lost sight of altogether. The supernatural dimension of the punishment as an agent for the spiritual good of both society and the,Loaded_Language
the spiritual good [SEP] Context: he supernatural dimension of the punishment as an agent for the spiritual good of both society and the criminal is furthermore not only no,Loaded_Language
"to rise dramatically [SEP] Context: tury. At this point, although the murder rate has continued to rise dramatically, executions continue to be rare. Many nations, notably Engl",Loaded_Language
"have abolished [SEP] Context: , Sweden, South Africa and our neighbors Canada and Mexico, have abolished the death penalty altogether. Whether or not the U. S. will",Loaded_Language
leaps to the eye [SEP] Context: it and outlaw it nationally still remains to be seen.  What leaps to the eye from the mounting statistics is that decline in the exercis,Loaded_Language
the spiritual welfare of citizens [SEP] Context: Faith was strong and governments legislated with an eye to the spiritual welfare of citizens whose sights were primarily on future bliss in heaven. In m,Loaded_Language
"future bliss in heaven [SEP] Context: piritual welfare of citizens whose sights were primarily on future bliss in heaven. In modern times, which find the Church strictly separated",Loaded_Language
"completely obliterates [SEP] Context: any transgression of which he may be guilty.  Not even God completely obliterates a human existence, not even for the most odious sins, for H","Exaggeration,Minimisation"
"the death penalty as administered by society must be viewed against the backdrop of divine revelation if it is to make any real sense [SEP] Context: es of a parole and eventually die in their sins.  As it is, the death penalty as administered by society must be viewed against the backdrop of divine revelation if it is to make any real sense. When Catholic society puts a man to death, it terminates o",Black-and-White_Fallacy
"it terminates only his temporal life on earth, catapulting him into eternity for his final judgment before almighty God [SEP] Context: any real sense. When Catholic society puts a man to death, it terminates only his temporal life on earth, catapulting him into eternity for his final judgment before almighty God. Suffering the penalty not only allows the criminal to rend",Loaded_Language
"Suffering the penalty not only allows the criminal to render expiation to God and to society, but if accepted in Christ’s grace with due repentance, it preserves his soul from hell and eliminates much of his purgatory [SEP] Context: m into eternity for his final judgment before almighty God. Suffering the penalty not only allows the criminal to render expiation to God and to society, but if accepted in Christ’s grace with due repentance, it preserves his soul from hell and eliminates much of his purgatory. If his contrition is perfect, it’s conceivable that he cou",Causal_Oversimplification
"the problem of the death penalty is insoluble except from a Christian point of view [SEP] Context: t d’Ailleurs for September-October 1983, “The truth is that the problem of the death penalty is insoluble except from a Christian point of view.” That it figured so prominently in Christian societies is",Causal_Oversimplification
"the spiritual welfare of citizens [SEP] Context: ement to God was sought above any atonement due to man, and the spiritual welfare of citizens above their physical well-being. Modern secularized society",Loaded_Language
Modern secularized society [SEP] Context: ritual welfare of citizens above their physical well-being. Modern secularized society assumes that physical extinction is the worst thing that ca,"Name_Calling,Labeling"
"physical extinction [SEP] Context: hysical well-being. Modern secularized society assumes that physical extinction is the worst thing that can happen to a human being, wherea",Loaded_Language
"the faith teaches that eternal damnation is incalculably worse [SEP] Context: s the worst thing that can happen to a human being, whereas the faith teaches that eternal damnation is incalculably worse. In the context of the faith, the importance of a man’s pre","Exaggeration,Minimisation"
"cannot be compared with his future endless existence in heaven [SEP] Context: aith, the importance of a man’s present short life on earth cannot be compared with his future endless existence in heaven. +++ As we have seen, the death penalty has a very long his","Exaggeration,Minimisation"
"through the fabric of human civilizations [SEP] Context: in God’s name, it has threaded its way without interruption through the fabric of human civilizations until these latter days. One might expect that after the In",Loaded_Language
"abolished [SEP] Context: based on love and grace, the death penalty could be safely abolished as outmoded. Converts to the prevailing conciliar religion",Repetition
"Converts to the prevailing conciliar religion and its “New Pentecost [SEP] Context: e, the death penalty could be safely abolished as outmoded. Converts to the prevailing conciliar religion and its “New Pentecost” would in fact argue in this wise, perhaps citing the Counc","Name_Calling,Labeling"
"obliterating the death penalty [SEP] Context: “a keener awareness of human dignity” ( 44, 73).  Far from obliterating the death penalty, however, the Incarnation only laid bare its deepest signif",Loaded_Language
"without the shedding of blood there is no remission [SEP] Context: things, according to the law, are cleansed with blood: and without the shedding of blood there is no remission.” It is still “appointed for men once to die, and after thi",Causal_Oversimplification
"eternal bliss in heaven [SEP] Context: judgment” (Heb. 9: 22,27), but now with the possibility of eternal bliss in heaven. This possibility is owed, furthermore, to a death by one o",Loaded_Language
"one of the cruelest means ever devised [SEP] Context: eaven. This possibility is owed, furthermore, to a death by one of the cruelest means ever devised, unjustly inflicted on one supremely innocent Man who was G","Exaggeration,Minimisation"
"the glorified man who is Christ the King [SEP] Context: Henceforth it would be administered under the authority of the glorified man who is Christ the King, as part and parcel of that universal power “in heaven and","Name_Calling,Labeling"
"From that point on it is Christ who delegates the divine authority to punish by killing, and both Scripture and tradition testify that it is lawfully wielded by those to whom He entrusts the temporal sword in His Kingdom [SEP] Context: eived from His Father (Matt. 28:18) after His Resurrection. From that point on it is Christ who delegates the divine authority to punish by killing, and both Scripture and tradition testify that it is lawfully wielded by those to whom He entrusts the temporal sword in His Kingdom. As He told Pontius Pilate at the time of His trial, “Thou",Causal_Oversimplification
"the minister of God: and avenger to execute wrath upon him that doth evil [SEP] Context: evil, fear: for he beareth not the sword in vain. For he is the minister of God: and avenger to execute wrath upon him that doth evil (Rom. 13:2-4). Sufficient of itself to expiate every sin wh","Name_Calling,Labeling"
"abolish [SEP] Context: r commit, the execution of the Man-God nevertheless did not abolish the penalty of death. It continues to be the wages of sin (",Loaded_Language
"the wages of sin [SEP] Context: ss did not abolish the penalty of death. It continues to be the wages of sin (Rom 6:23), and men must still submit to it sooner or later",Loaded_Language
"capable of committing incalculably more grievous sins than heretofore [SEP] Context: n men who, now raised to a new supernatural existence, were capable of committing incalculably more grievous sins than heretofore. As for the death penalty, it remains the inescapable conse","Exaggeration,Minimisation"
"our hereditary inclination to evil [SEP] Context: nd is of the highest utility in deterring us from following our hereditary inclination to evil.  What Christ did was to sanctify the death penalty, transf",Loaded_Language
"the inescapable consequence of our fallen nature [SEP] Context: sins than heretofore. As for the death penalty, it remains the inescapable consequence of our fallen nature and is of the highest utility in deterring us from followin",Loaded_Language
"As with everyone else the moment of death ushers them either into heaven, hell or purgatory [SEP] Context: ent from the one exacted from the most innocent amongst us. As with everyone else the moment of death ushers them either into heaven, hell or purgatory. The most that can be said is that their lives here on eart",Causal_Oversimplification
"transcends human legislation [SEP] Context: y in Jerusalem, on down to those still being imposed today, transcends human legislation. By divine decree it will perdure until the end of time, wh",Loaded_Language
"By divine decree it will perdure until the end of time, when “the former things are passed away.” Only then “death shall be no more, nor mourning, nor crying, nor sorrow shall be any more,” and not one minute sooner [SEP] Context: se still being imposed today, transcends human legislation. By divine decree it will perdure until the end of time, when “the former things are passed away.” Only then “death shall be no more, nor mourning, nor crying, nor sorrow shall be any more,” and not one minute sooner. (Apo. 21:4).",Causal_Oversimplification
shallow [SEP] Context: evils without any fear” (Eccles. 8:11).  To illustrate how shallow Catholic thinking on the death penalty has become and how f,Loaded_Language
"how shallow Catholic thinking on the death penalty has become and how far it has deviated from the age-old doctrine of the Church [SEP] Context: mmit evils without any fear” (Eccles. 8:11).  To illustrate how shallow Catholic thinking on the death penalty has become and how far it has deviated from the age-old doctrine of the Church, a priest of a presumably traditional Catholic Fraternity w",Doubt
"The desire for swift and firm convictions has sent many to death who never deserved such a punishment, nor was such a punishment truly necessary for the safety of society [SEP] Context: ion “must this person’s life be taken to preserve society?” The desire for swift and firm convictions has sent many to death who never deserved such a punishment, nor was such a punishment truly necessary for the safety of society. I do not believe the death penalty is necessary in 90 perc",Appeal_to_fear-prejudice
"incalculably more grievous [SEP] Context: to a new supernatural existence, were capable of committing incalculably more grievous sins than heretofore. As for the death penalty, it remains",Loaded_Language
"horrify [SEP] Context: the persecution of this man has been something that should horrify all free-thinking people. If it doesn’t horrify us, then we",Loaded_Language
"the most unprecedented persecution [SEP] Context: been charged with a single crime. His treatment amounts to the most unprecedented persecution. Julian could leave the embassy if his own government, the","Exaggeration,Minimisation"
"Putting aside freedom of speech, the persecution of this man has been something that should horrify all free-thinking people. If it doesn’t horrify us, then we have surrendered something very valuable [SEP] Context: ho has the right of natural justice concerning his freedom. Putting aside freedom of speech, the persecution of this man has been something that should horrify all free-thinking people. If it doesn’t horrify us, then we have surrendered something very valuable. DB: Among those who should be especially horrified are tho",Appeal_to_fear-prejudice
"especially horrified [SEP] Context: ered something very valuable. DB: Among those who should be especially horrified are those of us in the journalistic community. John, I woul",Loaded_Language
extremely worried [SEP] Context: health is continuing to deteriorate. Those close to him are extremely worried. Cypherpunks: Freedom a... Julian Assange Best Price: $3.04,Loaded_Language
It is a true disgrace [SEP] Context: l role of being the fifty-first state of the United States. It is a true disgrace. RC: What about Theresa May and the British government? Are,Loaded_Language
"it was an absolute disgrace [SEP] Context: d in 2013. When Julian came up to a bail hearing last year, it was an absolute disgrace. The judge described Julian’s circumstances as if he were o",Loaded_Language
the tsunami of vindictive personal abuse [SEP] Context: British press has reported on Julian Assange. It describes the tsunami of vindictive personal abuse that has been heaped upon Julian from well-known journalist,Loaded_Language
"Vichy journalism [SEP] Context: rnments but from journalists. I described this recently as “Vichy journalism,” a term which now fits so much of the mainstream media. It","Name_Calling,Labeling"
"his own government, the government of his homeland, Australia, applied legitimate diplomatic pressure on behalf of its citizen [SEP] Context: nprecedented persecution. Julian could leave the embassy if his own government, the government of his homeland, Australia, applied legitimate diplomatic pressure on behalf of its citizen. We must ask ourselves why this hasn’t happened. My own fee",Flag-Waving
bogus sexual assault charges [SEP] Context: revent the Swedes from giving up the case against Julian on bogus sexual assault charges. The pressure was on from London to keep it going. Julian i,Loaded_Language
"heaped upon [SEP] Context: ibes the tsunami of vindictive personal abuse that has been heaped upon Julian from well-known journalists, many claiming liberal c",Loaded_Language
"It collaborates in the same way that the Vichy government in France collaborated with the Nazis [SEP] Context: sm,” a term which now fits so much of the mainstream media. It collaborates in the same way that the Vichy government in France collaborated with the Nazis. The WikiLeaks Files: T... WikiLeaks Best Price: $2.75 Buy","Bandwagon,Reductio_ad_hitlerum"
"If Julian is allowed to be spirited away to some super-max hellhole, it will be a great atrocity [SEP] Context: as allowed the great atrocities of histories to take place. If Julian is allowed to be spirited away to some super-max hellhole, it will be a great atrocity. DB: In the library, silence is golden. In the world of hum",Appeal_to_fear-prejudice
We must ask ourselves why this hasn’t happened [SEP] Context: ed legitimate diplomatic pressure on behalf of its citizen. We must ask ourselves why this hasn’t happened. My own feeling is that there is a great deal of collusion,Doubt
"something he would not even contemplate [SEP] Context: that is very, very likely. As I understand Julian, this is something he would not even contemplate. But that might be one of the so-called “wretched deals” th","Exaggeration,Minimisation"
wretched deals [SEP] Context: t even contemplate. But that might be one of the so-called “wretched deals” that are being offered Assange. Some very strange things a,"Name_Calling,Labeling"
"the British police would offer Julian “a warm welcome” when he came out [SEP] Context: of the United Kingdom, Jeremy Hunt, said sarcastically that the British police would offer Julian “a warm welcome” when he came out, when he would face serious charges. There are no serious c",Loaded_Language
the milieu of machination [SEP] Context: the United States on extradition? I don’t know. But this is the milieu of machination around someone who has the right of natural justice concern,Loaded_Language
"such a significant journalist [SEP] Context: would like you to explain once again why Julian Assange is such a significant journalist, why so many journalistic institutions have collaborated wi","Name_Calling,Labeling"
a publisher and reporter who has changed history [SEP] Context: based on the information he provided. We are talking about a publisher and reporter who has changed history. JP: Nothing in my time as a journalist has equaled the ris,"Name_Calling,Labeling"
Nothing in my time as a journalist has equaled the rise of WikiLeaks and its extraordinary impact on journalism [SEP] Context: about a publisher and reporter who has changed history. JP: Nothing in my time as a journalist has equaled the rise of WikiLeaks and its extraordinary impact on journalism. It is probably the only journalistic organization that has,"Exaggeration,Minimisation"
the only journalistic organization that has a 100% record of accuracy and authenticity [SEP] Context: and its extraordinary impact on journalism. It is probably the only journalistic organization that has a 100% record of accuracy and authenticity! All of WikiLeaks’ revelations have been authentic. And it,"Exaggeration,Minimisation"
extreme jihadism [SEP] Context: ary Clinton and the Clinton Foundation played in support of extreme jihadism in the Middle East. That was a very important piece of info,Loaded_Language
"an extraordinary public service [SEP] Context: to know and understand. By doing that, WikiLeaks performed an extraordinary public service, while at the same time making some very serious enemies. R","Exaggeration,Minimisation"
a very principled individual [SEP] Context: eel for the kind of person Julian Assange is? JP: Julian is a very principled individual. He feels very strongly about the moral basis of WikiLeaks.,"Name_Calling,Labeling"
"an extremely interesting man [SEP] Context: WikiLeaks will no doubt be resisted. As a person, Julian is an extremely interesting man. He is very well read. He studied physics. He has a very go","Name_Calling,Labeling"
"to do all within his power to return Julian home before Julian’s situation becomes an irreversible tragedy [SEP] Context: an’s father, John Shipton, wrote: “I ask the prime minister to do all within his power to return Julian home before Julian’s situation becomes an irreversible tragedy.” That is why this is such an urgent case of justice toward",Appeal_to_fear-prejudice
the fifty-first state of the United States [SEP] Context: ster. Now the government is playing its usual role of being the fifty-first state of the United States. It is a true disgrace. RC: What about Theresa May and the,"Name_Calling,Labeling"
"an almost totally servile relationship [SEP] Context: n to the relationship with the United States. Australia has an almost totally servile relationship with America, in which its national security structure, muc","Name_Calling,Labeling"
"it does move in lockstep with the US [SEP] Context: world, Britain is still the biggest corporate investor. But it does move in lockstep with the US on much of its foreign policy. It is interesting to see the",Loaded_Language
"WikiLeaks witch hunt [SEP] Context: ents. Because there is no serious media examining the whole WikiLeaks witch hunt, virtually none of this emerges. DB: The corporate press ha","Name_Calling,Labeling"
"virtually none of this emerges [SEP] Context: no serious media examining the whole WikiLeaks witch hunt, virtually none of this emerges. DB: The corporate press has a major responsibility if Juli","Exaggeration,Minimisation"
You are absolutely right [SEP] Context: where except in programs like yours outside the mainstream. You are absolutely right in that the responsibility of journalists for what has happ,"Exaggeration,Minimisation"
the tsunami of vindictive personal abuse [SEP] Context: British press has reported on Julian Assange. It describes the tsunami of vindictive personal abuse that has been heaped upon Julian from well-known journalist,"Exaggeration,Minimisation"
"which used to consider itself the most enlightened newspaper in the country [SEP] Context: urnalists, many claiming liberal credentials. The Guardian, which used to consider itself the most enlightened newspaper in the country, has probably been the worst. The frontal attacks have been","Whataboutism,Straw_Men,Red_Herring"
"the most enlightened newspaper in the country [SEP] Context: al credentials. The Guardian, which used to consider itself the most enlightened newspaper in the country, has probably been the worst. The frontal attacks have been","Exaggeration,Minimisation"
"a rapacious establishment [SEP] Context: hin the mainstream, but the journalism I see now is part of a rapacious establishment and one of its prime targets is Julian Assange and WikiLeak","Name_Calling,Labeling"
"deeply personal abuse [SEP] Context: in fact shamed journalists, which might help to explain the deeply personal abuse he has suffered. WikiLeaks has revealed what journalists sh",Loaded_Language
"This is precisely because WikiLeaks is producing the kind of journalism that they ought to be doing [SEP] Context: d one of its prime targets is Julian Assange and WikiLeaks. This is precisely because WikiLeaks is producing the kind of journalism that they ought to be doing. WikiLeaks has in fact shamed journalists, which might help",Causal_Oversimplification
"power respects power [SEP] Context: laws. JP: It could but I don’t believe it would be, because power respects power. The New York Times is part of the establishment. The diffe",Slogans
"if Julian Assange is allowed to literally go under, it represents the conquest of all of us [SEP] Context: hey came for him. That might not be a precise parallel, but if Julian Assange is allowed to literally go under, it represents the conquest of all of us. It means that we have kept quiet. Keeping quiet has allowe",Appeal_to_fear-prejudice
the great atrocities of histories [SEP] Context: It means that we have kept quiet. Keeping quiet has allowed the great atrocities of histories to take place. If Julian is allowed to be spirited away to,Loaded_Language
"if you know the theater is in fact on fire and you do not shout out, what happens after is your responsibility [SEP] Context: yell fire in a crowded theater just to get a reaction. But if you know the theater is in fact on fire and you do not shout out, what happens after is your responsibility. Reprinted with permission from Consortiumnews.com.",Appeal_to_fear-prejudice
"In the world of human rights, silence equals mass murder [SEP] Context: be a great atrocity. DB: In the library, silence is golden. In the world of human rights, silence equals mass murder. They say you shouldn’t yell fire in a crowded theater just",Slogans
irreversible tragedy [SEP] Context: to return Julian home before Julian’s situation becomes an irreversible tragedy.” That is why this is such an urgent case of justice toward,Loaded_Language
What about Theresa May and the British government? Are they getting pressure from the United States or are there internal reasons why they want to keep Julian Assange quiet [SEP] Context: irst state of the United States. It is a true disgrace. RC: What about Theresa May and the British government? Are they getting pressure from the United States or are there internal reasons why they want to keep Julian Assange quiet? JP: Everything comes down to the relationship with the Uni,"Whataboutism,Straw_Men,Red_Herring"
"What didn’t emerge was the whole conflict of interest in this hearing. The judge’s husband is a figure deep within the national security establishment in Britain who was named in WikiLeaks documents. Because there is no serious media examining the whole WikiLeaks witch hunt, virtually none of this emerges [SEP] Context: cumstances as if he were on some sort of extended vacation. What didn’t emerge was the whole conflict of interest in this hearing. The judge’s husband is a figure deep within the national security establishment in Britain who was named in WikiLeaks documents. Because there is no serious media examining the whole WikiLeaks witch hunt, virtually none of this emerges. DB: The corporate press has a major responsibility if Juli",Doubt
"super-max hellhole [SEP] Context: ake place. If Julian is allowed to be spirited away to some super-max hellhole, it will be a great atrocity. DB: In the library, silence i",Loaded_Language
"In the library, silence is golden. In the world of human rights, silence equals mass murder [SEP] Context: o some super-max hellhole, it will be a great atrocity. DB: In the library, silence is golden. In the world of human rights, silence equals mass murder. They say you shouldn’t yell fire in a crowded theater just",Appeal_to_fear-prejudice
"horrific scandal [SEP] Context: did explanation of what he knew and did not know about this horrific scandal in the Church, we would also humbly beg him to take it one",Loaded_Language
"playing dumb [SEP] Context: ctitioners of ANY sins of the flesh. So why are our bishops playing dumb? Quite obviously, it is because what they are actually clos",Loaded_Language
remain in the toilet [SEP] Context: leadership and moral authority of the Catholic Church will remain in the toilet indefinitely... exactly as the forces of darkness intended,Loaded_Language
forces of darkness [SEP] Context: ch will remain in the toilet indefinitely... exactly as the forces of darkness intended all along.,Loaded_Language
"if that is even possible [SEP] Context: er of seminarians and young priests. To make matters worse (if that is even possible), evidence has surfaced that indicates that a bishop, as we",Loaded_Language
"gut-wrenching stories [SEP] Context: they had seen anyone share a bed with him. I heard lots of gut-wrenching stories in my two-and-a-half years there, but none of them involved",Loaded_Language
"ideology of evil [SEP] Context: ry and Identity, John Paul referred to homosexuality as an “ideology of evil,” insisting of so-called 'gay marriage' that: “It is legiti",Loaded_Language
"everlasting damnation [SEP] Context: ful that according to the Church's own infallible teaching, everlasting damnation is the price to be paid for this kind of inclusivity and to",Loaded_Language
"we call FOUL even louder [SEP] Context: hat this acceptance refers only to chaste homosexuals, then we call FOUL even louder since this crosses the line into willful deception. We're a",Loaded_Language
"gross dereliction of duty [SEP] Context: f on occupying the politically correct high ground. This is gross dereliction of duty, and we hope and pray that all the good U.S. bishops would",Loaded_Language
"willful deception [SEP] Context: n we call FOUL even louder since this crosses the line into willful deception. We're all sinners, of course--- and the Church already acc",Loaded_Language
scandalized [SEP] Context: e courage now to finish the task by publicly reassuring the scandalized faithful that it’s not just abuse of minors or sexual haras,Loaded_Language
"truly homophobic [SEP] Context: s exactly what McCarrick and company are counting on! It is truly homophobic for any bishop to lie to the gay community about this, and",Loaded_Language
"dreamed up [SEP] Context: holic Church, 2357) Under no circumstances…except for those dreamed up by a number of bishops in this country who apparently think",Loaded_Language
"a hideous violation [SEP] Context: green-lighting vice and mortal sin, and as such constitutes a hideous violation of everything these bishops supposedly believe as Catholic",Loaded_Language
"the strong and vibrant faith [SEP] Context: is archdiocese, well aware of our sins but equally aware of the strong and vibrant faith of this local Church. I’ve been praying that prayer even mo",Loaded_Language
"sober reminders [SEP] Context: past month. While the letters and emails of recent days are sober reminders that there’s still a long way to go in restoring trust, I n",Loaded_Language
candid explanation [SEP] Context: ANT COMMENT: While we certainly appreciate His Excellency's candid explanation of what he knew and did not know about this horrific scanda,Loaded_Language
stop humiliating herself by stooping to accommodate [SEP] Context: Does Archbishop Hebda believe it is time for the Church to stop humiliating herself by stooping to accommodate a special interest group that obviously doesn't care about,Loaded_Language
"more insidious [SEP] Context: this is not perhaps part of a new ideology of evil, perhaps more insidious and hidden, which attempts to pit human rights against the",Loaded_Language
"to pit human rights against the family and man [SEP] Context: of evil, perhaps more insidious and hidden, which attempts to pit human rights against the family and man.” Was Pope John Paul THE GREAT an intolerant homophobe? Are",Loaded_Language
"ANY sins of the flesh [SEP] Context: as they are, just as she accepts repentant practitioners of ANY sins of the flesh. So why are our bishops playing dumb? Quite obviously, it i",Loaded_Language
"closing an episcopal eye to [SEP] Context: dumb? Quite obviously, it is because what they are actually closing an episcopal eye to are the folks who want to keep right on sinning--and sinnin",Loaded_Language
sinning proudly [SEP] Context: eye to are the folks who want to keep right on sinning--and sinning proudly. This is what the Church of Accompaniment is all about! But,Loaded_Language
"green-lighting vice and mortal sin [SEP] Context: ng--in the real world--this kind of ""accompaniment"" is only green-lighting vice and mortal sin, and as such constitutes a hideous violation of everything",Loaded_Language
"cries to heaven for vengeance [SEP] Context: ove the stigma attached to this sin that Scripture tells us cries to heaven for vengeance? The Catholic Church's new-found ""climate of tolerance"" is",Loaded_Language
"our nation [SEP] Context: rick was nonetheless “promoted” to become the archbishop in our nation’s capital, and elevated to the College of Cardinals. While",Flag-Waving
"we hope and pray that all the good U.S. bishops would jump at the opportunity to issue statements reaffirming the Church's clear teaching against all sins of the flesh, homo- and heterosexual [SEP] Context: correct high ground. This is gross dereliction of duty, and we hope and pray that all the good U.S. bishops would jump at the opportunity to issue statements reaffirming the Church's clear teaching against all sins of the flesh, homo- and heterosexual. Again, God bless Archbishop Hebda for this welcome stateme",Flag-Waving
"a somewhat geeky ex-lawyer [SEP] Context: ning that I would be assigned there, I had indeed read — as a somewhat geeky ex-lawyer — an allegation about Cardinal McCarrick in the context of","Name_Calling,Labeling"
"bringing a saint to Newark [SEP] Context: With St. John Paul II’s 1995 visit, he was remembered for “bringing a saint to Newark,” not as an abuser of seminarians, minors or priests. When","Name_Calling,Labeling"
"an abuser of seminarians, minors or priests [SEP] Context: he was remembered for “bringing a saint to Newark,” not as an abuser of seminarians, minors or priests. When I was installed here in St. Paul, he joined me at lun","Name_Calling,Labeling"
"an “ideology of evil [SEP] Context: Memory and Identity, John Paul referred to homosexuality as an “ideology of evil,” insisting of so-called 'gay marriage' that: “It is legiti","Name_Calling,Labeling"
Pope John Paul THE GREAT [SEP] Context: tempts to pit human rights against the family and man.” Was Pope John Paul THE GREAT an intolerant homophobe? Are Father Martin and his pals in,"Name_Calling,Labeling"
an intolerant homophobe [SEP] Context: s against the family and man.” Was Pope John Paul THE GREAT an intolerant homophobe? Are Father Martin and his pals in the episcopacy really so,"Name_Calling,Labeling"
the scandalized faithful [SEP] Context: m the courage now to finish the task by publicly reassuring the scandalized faithful that it’s not just abuse of minors or sexual harassment tha,"Name_Calling,Labeling"
"good Catholics [SEP] Context: at I was introduced to then-Cardinal McCarrick. A number of good Catholics have written to ask for a personal accounting on my part, i","Name_Calling,Labeling"
